연령대,총_주중_이용시간,총_주말_이용시간,평균_주중_빈도,평균_주말_빈도,편중_HHI_주중,편중_HHI_주말,B1,C1,cluster,cluster_3-5세,cluster_6-8세,cluster_9-11세
6-8세,30,90,0.25,0.75,1.0,0.5555555555555556,2,4,2,,0.0,
6-8세,360,720,2.75,1.5,0.5,0.5,1,2,1,,1.0,
6-8세,210,240,1.5,0.5,0.5918367346938775,1.0,3,8,0,,0.0,
6-8세,180,240,0.5,0.5,1.0,1.0,5,5,0,,0.0,
6-8세,70,40,1.5,0.75,0.3877551020408163,0.375,3,2,2,,0.0,
6-8세,30,0,1.25,0.0,1.0,0.0,8,9,2,,0.0,
6-8세,90,120,1.25,0.75,0.5555555555555556,0.5,7,7,2,,0.0,
6-8세,30,180,1.25,0.75,1.0,0.5555555555555556,3,5,2,,0.0,
6-8세,60,120,0.75,0.25,1.0,1.0,4,4,0,,0.0,
6-8세,10,20,0.25,0.5,1.0,0.5,2,6,0,,0.0,
6-8세,270,360,2.75,1.25,0.5061728395061729,0.5,3,3,3,,1.0,
6-8세,540,360,4.25,1.0,0.3827160493827161,0.5,8,8,3,,1.0,
6-8세,150,120,3.0,1.0,0.3600000000000001,0.5,3,5,3,,1.0,
6-8세,210,300,1.0,1.25,0.2653061224489795,0.28,6,7,2,,1.0,
6-8세,31,30,1.5,0.25,0.9375650364203956,1.0,4,5,0,,0.0,
6-8세,70,330,1.25,1.0,0.7551020408163265,0.8347107438016528,5,8,0,,0.0,
6-8세,600,900,3.5,1.25,0.42,0.4488888888888889,5,5,1,,1.0,
6-8세,150,210,5.0,2.0,0.28,0.3877551020408163,7,8,3,,1.0,
6-8세,210,180,2.5,0.75,0.2653061224489795,0.3333333333333333,5,7,3,,1.0,
6-8세,660,1260,3.75,1.5,0.421487603305785,0.45578231292517,6,7,1,,1.0,
6-8세,120,120,3.75,0.25,0.375,1.0,7,8,0,,0.0,
6-8세,240,240,5.0,2.0,0.25,0.25,2,1,3,,1.0,
6-8세,120,120,2.5,1.0,0.5,0.5,4,4,2,,1.0,
6-8세,90,240,1.25,1.0,1.0,0.5,6,8,2,,0.0,
6-8세,540,840,3.25,1.25,0.4135802469135802,0.4362244897959184,3,3,1,,1.0,
6-8세,140,190,1.75,1.25,0.3877551020408163,0.5013850415512465,3,4,2,,1.0,
6-8세,180,420,2.5,1.0,0.5555555555555556,0.5918367346938775,6,8,3,,1.0,
6-8세,240,180,3.75,1.5,0.375,0.3333333333333333,3,5,3,,1.0,
6-8세,90,420,2.0,1.0,0.5555555555555556,0.5918367346938775,3,5,2,,1.0,
6-8세,60,240,1.0,0.75,1.0,0.5,5,8,2,,0.0,
6-8세,120,180,2.5,1.0,0.5,0.5555555555555556,4,4,2,,1.0,
6-8세,40,60,1.25,0.5,1.0,1.0,4,6,0,,0.0,
6-8세,90,90,1.0,0.5,0.3333333333333333,0.5555555555555556,2,2,2,,2.0,
6-8세,180,660,2.0,0.75,0.5555555555555556,0.6033057851239669,2,6,2,,1.0,
6-8세,10,10,0.25,0.25,1.0,1.0,6,6,0,,0.0,
6-8세,180,240,1.25,0.5,1.0,1.0,3,5,0,,0.0,
6-8세,60,150,1.25,0.75,1.0,0.52,8,8,2,,0.0,
6-8세,0,70,0.0,0.5,0.0,1.0,7,9,0,,2.0,
6-8세,60,120,0.25,0.75,1.0,0.5,9,6,2,,0.0,
6-8세,60,80,2.5,1.25,0.5,0.34375,4,8,2,,1.0,
6-8세,90,210,2.5,1.5,0.3333333333333333,0.4285714285714285,3,3,3,,1.0,
6-8세,240,540,1.75,1.0,0.625,0.5555555555555556,3,6,2,,1.0,
6-8세,0,0,0.0,0.0,0.0,0.0,4,8,2,,2.0,
6-8세,60,120,1.75,0.75,0.5,0.5,6,8,2,,0.0,
6-8세,240,240,2.5,1.0,0.625,0.625,3,5,2,,1.0,
6-8세,45,45,0.75,0.25,1.0,1.0,7,9,0,,0.0,
6-8세,60,300,1.25,0.5,1.0,1.0,2,7,0,,0.0,
6-8세,90,300,2.5,0.75,0.5555555555555556,0.6800000000000002,3,6,2,,0.0,
6-8세,300,540,3.0,1.25,0.44,0.4074074074074074,5,5,3,,1.0,
6-8세,70,210,1.5,1.0,0.7551020408163265,0.7551020408163265,4,4,2,,0.0,
6-8세,130,330,3.75,1.75,0.3846153846153846,0.559228650137741,6,8,3,,1.0,
6-8세,330,330,1.25,1.25,0.5702479338842975,0.4710743801652892,7,7,2,,1.0,
6-8세,150,240,1.75,0.5,0.6800000000000002,1.0,4,8,0,,0.0,
6-8세,90,63,3.25,1.25,0.3333333333333333,0.45578231292517,4,8,3,,1.0,
6-8세,60,240,0.5,0.5,1.0,1.0,2,5,0,,0.0,
6-8세,185,245,2.75,1.25,0.5266617969320673,0.4802165764264889,8,8,3,,1.0,
6-8세,120,0,1.25,0.0,1.0,0.0,5,8,2,,0.0,
6-8세,240,420,2.75,1.0,0.375,0.5510204081632654,6,7,3,,1.0,
6-8세,60,60,0.75,0.5,1.0,1.0,4,8,0,,0.0,
6-8세,240,240,2.5,1.0,0.5,0.5,3,4,3,,1.0,
6-8세,240,300,2.5,1.25,0.5,0.3600000000000001,3,4,3,,1.0,
6-8세,0,420,0.0,1.5,0.0,0.3775510204081632,5,5,2,,2.0,
6-8세,60,120,1.25,0.5,1.0,1.0,8,5,0,,0.0,
6-8세,180,150,2.25,0.75,0.3888888888888889,0.3600000000000001,6,8,2,,1.0,
6-8세,180,180,3.0,0.5,0.3888888888888889,0.5555555555555556,8,8,2,,1.0,
6-8세,60,150,2.0,1.0,0.5555555555555556,0.52,5,8,2,,0.0,
6-8세,210,420,3.75,1.5,0.3877551020408163,0.3877551020408163,4,4,3,,1.0,
6-8세,240,450,4.5,1.5,0.34375,0.3777777777777777,4,4,3,,1.0,
6-8세,95,120,3.0,0.5,0.5013850415512465,1.0,2,5,0,,0.0,
6-8세,360,540,4.25,1.75,0.2777777777777778,0.2839506172839506,7,8,3,,1.0,
6-8세,300,210,2.0,1.0,0.3600000000000001,0.4285714285714285,3,5,3,,1.0,
6-8세,183,183,1.0,0.5,1.0,1.0,3,3,0,,0.0,
6-8세,420,480,3.75,1.5,0.3877551020408163,0.40625,4,8,3,,1.0,
6-8세,120,120,0.5,0.5,0.5,0.5,2,2,2,,0.0,
6-8세,150,150,2.0,0.75,0.6800000000000002,0.6800000000000002,3,6,2,,0.0,
6-8세,300,300,1.25,0.5,1.0,1.0,7,8,0,,0.0,
6-8세,290,540,1.5,1.25,0.3079667063020214,0.4320987654320988,4,5,3,,1.0,
6-8세,0,300,0.0,1.0,0.0,0.52,4,4,2,,2.0,
6-8세,180,300,1.25,0.5,1.0,1.0,4,4,0,,0.0,
6-8세,180,480,1.25,0.5,1.0,1.0,6,7,0,,0.0,
6-8세,200,200,2.5,1.5,0.4549999999999999,0.4549999999999999,3,5,3,,1.0,
6-8세,160,300,3.75,1.5,0.4140625,0.38,3,3,3,,1.0,
6-8세,60,120,0.5,0.25,1.0,1.0,4,4,0,,0.0,
6-8세,240,300,2.0,1.0,0.625,0.52,8,8,2,,1.0,
6-8세,210,360,3.0,1.25,0.4285714285714285,0.3888888888888889,2,7,3,,1.0,
6-8세,270,360,1.5,0.5,0.8024691358024691,1.0,7,8,0,,0.0,
6-8세,150,90,0.5,0.5,0.52,1.0,8,9,0,,0.0,
6-8세,210,240,2.5,1.0,0.510204081632653,0.5,5,6,3,,1.0,
6-8세,120,180,2.5,1.5,0.5,0.3333333333333333,3,6,3,,1.0,
6-8세,200,310,3.5,1.25,0.4549999999999999,0.6378772112382934,5,8,3,,1.0,
6-8세,120,150,3.25,1.5,0.375,0.3600000000000001,5,8,3,,1.0,
6-8세,510,690,5.0,2.0,0.3356401384083045,0.3270321361058601,4,8,1,,1.0,
6-8세,360,360,3.75,1.25,0.3333333333333333,0.3888888888888889,5,8,3,,1.0,
6-8세,210,300,1.75,0.25,0.7551020408163265,1.0,3,6,0,,0.0,
6-8세,30,90,0.5,0.25,1.0,1.0,8,8,0,,0.0,
6-8세,140,320,1.5,0.75,0.8673469387755102,0.517578125,5,6,2,,0.0,
6-8세,30,30,0.25,0.25,1.0,1.0,2,8,0,,0.0,
6-8세,720,1260,5.0,2.0,0.2916666666666667,0.27437641723356,3,3,1,,1.0,
6-8세,120,180,2.0,0.5,0.5,0.5555555555555556,6,8,2,,0.0,
6-8세,10,180,1.25,0.5,1.0,1.0,4,8,0,,0.0,
6-8세,90,120,0.75,0.25,0.5555555555555556,1.0,7,8,0,,0.0,
6-8세,120,480,1.25,0.5,1.0,1.0,4,4,0,,0.0,
6-8세,300,150,2.0,0.5,0.52,1.0,1,2,0,,0.0,
6-8세,180,420,2.5,1.0,0.5555555555555556,0.510204081632653,7,7,3,,1.0,
6-8세,85,145,2.75,1.25,0.5570934256055364,0.7051129607609988,1,5,2,,1.0,
6-8세,230,469,0.75,1.0,1.0,0.5280072376466738,6,8,2,,0.0,
6-8세,150,300,3.75,1.5,0.3600000000000001,0.44,3,8,3,,1.0,
6-8세,90,150,2.5,1.25,0.5555555555555556,0.3600000000000001,2,8,2,,1.0,
6-8세,90,0,2.0,0.0,0.5061728395061729,0.0,6,8,2,,0.0,
6-8세,90,270,1.5,1.25,0.3580246913580246,0.3580246913580246,6,8,2,,1.0,
6-8세,30,30,1.25,0.5,1.0,1.0,3,8,0,,0.0,
6-8세,180,240,3.75,1.5,0.3333333333333333,0.375,4,8,3,,1.0,
6-8세,30,120,0.5,0.25,1.0,1.0,3,5,0,,0.0,
6-8세,80,150,3.0,1.0,0.3125,0.3600000000000001,3,4,3,,1.0,
6-8세,45,50,1.75,0.25,0.5555555555555556,1.0,4,8,0,,0.0,
6-8세,1260,180,2.5,0.75,0.909297052154195,0.5555555555555556,5,8,1,,1.0,
6-8세,100,180,2.5,1.0,0.52,0.5555555555555556,3,4,2,,1.0,
6-8세,120,300,3.0,0.75,0.375,0.52,3,8,3,,1.0,
6-8세,60,60,1.25,0.25,1.0,1.0,4,6,0,,0.0,
6-8세,60,60,1.25,0.25,1.0,1.0,8,8,0,,0.0,
6-8세,31,130,2.0,0.5,0.9375650364203956,0.8579881656804735,4,7,0,,0.0,
6-8세,215,390,3.0,1.5,0.5262303948080044,0.4437869822485207,3,3,3,,1.0,
6-8세,180,420,1.25,1.0,1.0,0.5510204081632654,3,5,2,,0.0,
6-8세,119,195,1.25,0.5,1.0,1.0,2,8,0,,0.0,
6-8세,180,240,2.5,1.0,0.5555555555555556,0.625,8,8,2,,1.0,
6-8세,220,480,2.75,1.0,0.4669421487603306,0.53125,6,8,3,,1.0,
6-8세,60,120,1.25,1.0,1.0,0.5,5,6,2,,0.0,
6-8세,90,120,1.75,0.75,0.5555555555555556,0.5,7,8,2,,0.0,
6-8세,270,240,3.0,0.5,0.4074074074074074,1.0,2,3,0,,0.0,
6-8세,100,110,3.75,1.5,0.44,0.4049586776859503,3,5,3,,1.0,
6-8세,30,60,1.25,0.5,1.0,1.0,3,7,0,,0.0,
6-8세,270,210,4.5,1.0,0.2839506172839506,0.4285714285714285,8,8,3,,1.0,
6-8세,90,150,2.5,1.0,0.5555555555555556,0.6800000000000002,6,8,2,,0.0,
6-8세,60,60,2.0,0.75,0.3333333333333333,0.3333333333333333,8,6,2,,1.0,
6-8세,60,60,0.25,0.25,1.0,1.0,2,8,0,,0.0,
6-8세,60,150,1.0,0.5,1.0,0.6800000000000002,3,3,0,,0.0,
6-8세,210,300,3.0,1.0,0.4285714285714285,0.52,4,4,3,,1.0,
6-8세,50,120,2.0,1.0,0.52,0.5,4,3,2,,0.0,
6-8세,60,60,1.75,0.5,0.5,1.0,4,4,0,,0.0,
6-8세,60,120,2.25,0.75,0.3888888888888889,0.5,6,6,2,,0.0,
6-8세,25,50,1.0,0.5,0.6800000000000002,0.52,3,8,2,,0.0,
6-8세,50,1260,1.5,0.5,0.52,0.909297052154195,8,8,1,,1.0,
6-8세,120,240,2.5,1.0,0.5,0.5,4,8,2,,1.0,
6-8세,80,60,1.75,0.25,0.625,1.0,5,8,0,,0.0,
6-8세,240,240,1.75,1.0,0.5,0.5,5,8,2,,1.0,
6-8세,240,1020,2.5,1.5,0.5,0.3356401384083045,2,5,1,,1.0,
6-8세,60,60,1.25,0.25,1.0,1.0,7,8,0,,0.0,
6-8세,30,90,1.25,1.0,1.0,0.5555555555555556,3,4,2,,0.0,
6-8세,120,180,3.75,1.5,0.375,0.3333333333333333,3,5,3,,1.0,
6-8세,240,480,2.5,1.0,0.5,0.5,3,3,3,,1.0,
6-8세,35,40,0.75,0.5,0.510204081632653,0.5,5,5,2,,0.0,
6-8세,300,420,3.0,1.5,0.3600000000000001,0.346938775510204,3,5,3,,1.0,
6-8세,70,120,1.0,0.5,0.510204081632653,0.5,7,8,2,,0.0,
6-8세,90,1260,1.75,0.5,0.5555555555555556,0.909297052154195,4,6,1,,1.0,
6-8세,70,125,1.75,0.75,0.7448979591836734,0.9232,5,6,0,,0.0,
6-8세,60,120,1.0,0.5,1.0,1.0,4,8,0,,0.0,
6-8세,60,180,1.75,0.5,0.5,0.5555555555555556,3,3,2,,0.0,
6-8세,120,60,1.5,0.5,0.5,1.0,3,5,0,,0.0,
6-8세,45,0,2.0,0.0,0.5555555555555556,0.0,3,8,2,,0.0,
6-8세,90,90,1.0,0.5,0.5555555555555556,0.5555555555555556,4,5,2,,0.0,
6-8세,90,90,0.25,0.5,1.0,1.0,7,8,0,,0.0,
6-8세,120,240,1.0,0.75,0.5,0.5,4,7,2,,0.0,
6-8세,120,180,1.75,0.75,0.5,0.5555555555555556,2,8,2,,0.0,
6-8세,0,180,0.0,1.0,0.0,0.5555555555555556,2,9,2,,2.0,
6-8세,0,180,0.0,0.75,0.0,0.5555555555555556,2,9,2,,2.0,
6-8세,270,240,4.5,2.0,0.2592592592592592,0.25,6,8,3,,1.0,
6-8세,70,150,1.5,1.0,0.3877551020408163,0.3600000000000001,3,3,2,,1.0,
6-8세,180,300,2.25,1.25,0.3333333333333333,0.44,8,8,3,,1.0,
6-8세,240,180,3.25,1.0,0.375,0.5555555555555556,7,8,3,,1.0,
6-8세,300,480,1.75,1.25,0.6800000000000002,0.34375,4,4,3,,1.0,
6-8세,120,120,1.25,0.5,1.0,1.0,8,8,0,,0.0,
6-8세,120,300,2.5,1.0,0.5,0.52,3,4,2,,1.0,
6-8세,180,240,3.0,1.25,0.3888888888888889,0.375,5,3,3,,1.0,
6-8세,0,90,0.0,0.5,0.0,1.0,5,9,0,,2.0,
6-8세,330,630,2.5,1.0,0.8347107438016528,0.909297052154195,2,7,3,,1.0,
6-8세,360,480,2.0,0.75,0.5555555555555556,0.625,5,5,2,,1.0,
6-8세,210,240,2.0,0.75,0.4285714285714285,0.625,2,8,2,,1.0,
6-8세,240,240,2.5,1.0,0.5,0.5,4,8,3,,1.0,
6-8세,240,240,4.0,1.25,0.25,0.375,6,9,3,,1.0,
6-8세,240,360,3.75,1.5,0.375,0.3888888888888889,1,2,3,,1.0,
6-8세,240,300,1.5,1.0,0.375,0.3600000000000001,6,7,2,,1.0,
6-8세,120,240,1.25,0.5,1.0,1.0,5,7,0,,0.0,
6-8세,150,420,5.0,2.0,0.28,0.3775510204081632,3,3,3,,1.0,
6-8세,30,180,1.25,0.5,1.0,1.0,3,3,0,,0.0,
6-8세,100,180,1.75,0.75,0.8200000000000001,0.5555555555555556,2,2,2,,0.0,
6-8세,240,240,5.0,2.0,0.25,0.25,2,2,3,,1.0,
6-8세,150,300,1.75,0.75,0.6800000000000002,0.6800000000000002,3,8,2,,0.0,
6-8세,300,360,2.5,1.0,0.6800000000000002,0.5555555555555556,2,3,3,,1.0,
6-8세,0,240,0.0,1.0,0.0,0.25,8,8,2,,2.0,
6-8세,60,30,1.25,0.25,1.0,1.0,4,7,0,,0.0,
6-8세,90,300,1.75,1.0,0.5555555555555556,0.6800000000000002,2,8,2,,0.0,
6-8세,420,480,2.0,1.0,0.7551020408163265,0.625,2,9,3,,1.0,
6-8세,0,90,0.0,0.5,0.0,1.0,8,9,0,,2.0,
6-8세,90,240,0.75,0.75,0.3333333333333333,0.625,3,4,2,,2.0,
6-8세,270,480,1.75,1.0,0.8024691358024691,0.53125,4,8,2,,1.0,
6-8세,60,60,0.75,0.5,1.0,1.0,8,8,0,,0.0,
6-8세,35,35,2.5,1.0,0.7551020408163265,0.7551020408163265,8,8,2,,0.0,
6-8세,150,120,1.0,0.5,0.52,1.0,3,5,0,,0.0,
6-8세,130,130,0.75,0.75,0.5384615384615384,0.8579881656804735,8,8,0,,0.0,
6-8세,180,300,0.75,0.75,0.3333333333333333,0.44,5,6,2,,1.0,
6-8세,120,240,0.5,0.5,1.0,0.5,4,7,2,,0.0,
6-8세,30,0,0.25,0.0,1.0,0.0,7,9,2,,0.0,
6-8세,120,120,2.25,0.75,0.375,0.625,7,8,2,,0.0,
6-8세,120,120,1.25,0.5,1.0,1.0,4,4,0,,0.0,
6-8세,80,0,1.0,0.0,0.5,0.0,9,7,2,,0.0,
6-8세,60,120,1.25,0.25,1.0,1.0,6,6,0,,0.0,
6-8세,60,60,0.5,0.5,1.0,1.0,2,3,0,,0.0,
6-8세,150,120,4.0,2.0,0.28,0.25,7,8,3,,1.0,
6-8세,60,120,1.0,0.25,0.7222222222222223,1.0,4,5,0,,0.0,
6-8세,95,150,3.5,1.25,0.4570637119113573,0.6622222222222224,5,8,3,,1.0,
6-8세,290,470,3.75,1.5,0.4863258026159334,0.5110909913988231,3,4,3,,1.0,
6-8세,15,180,0.5,1.0,1.0,0.5555555555555556,8,8,2,,0.0,
6-8세,150,360,2.5,1.25,0.6800000000000002,0.5,3,3,3,,1.0,
6-8세,75,90,1.25,0.75,0.6800000000000002,0.5555555555555556,5,5,2,,0.0,
6-8세,40,100,0.5,0.75,0.5,0.44,4,8,2,,0.0,
6-8세,180,300,2.5,1.0,0.5555555555555556,0.52,6,7,3,,1.0,
6-8세,60,60,1.5,0.25,0.5555555555555556,1.0,5,8,0,,0.0,
6-8세,210,420,2.75,1.5,0.346938775510204,0.346938775510204,5,8,3,,1.0,
6-8세,360,480,2.5,0.75,0.5555555555555556,0.78125,4,4,3,,1.0,
6-8세,60,210,0.75,0.75,1.0,0.7551020408163265,4,7,0,,0.0,
6-8세,90,90,1.75,0.5,0.5555555555555556,0.5555555555555556,5,8,2,,0.0,
6-8세,0,240,0.0,0.5,0.0,0.5,8,8,2,,2.0,
6-8세,250,300,3.5,1.25,0.4616,0.44,2,3,3,,1.0,
6-8세,481,1260,5.0,2.0,0.3734466915340096,0.2653061224489795,3,4,1,,1.0,
6-8세,1260,240,2.0,1.25,0.909297052154195,0.375,3,4,1,,1.0,
6-8세,20,80,1.25,1.0,1.0,0.625,4,8,2,,0.0,
6-8세,200,200,5.0,2.0,0.2799999999999999,0.2799999999999999,5,8,3,,1.0,
6-8세,60,120,0.5,0.5,0.5,0.5,2,2,2,,0.0,
6-8세,360,480,3.25,1.25,0.3888888888888889,0.40625,5,5,3,,1.0,
6-8세,0,300,0.0,0.5,0.0,0.52,8,8,2,,2.0,
6-8세,300,480,2.5,1.0,0.52,0.53125,7,8,3,,1.0,
6-8세,60,60,1.0,0.25,1.0,1.0,5,5,0,,0.0,
6-8세,150,360,2.5,1.0,0.52,0.5,2,3,3,,1.0,
6-8세,480,660,3.75,1.25,0.34375,0.421487603305785,6,6,1,,1.0,
6-8세,30,0,1.25,0.0,1.0,0.0,6,6,2,,0.0,
6-8세,20,120,0.5,0.5,1.0,1.0,4,8,0,,0.0,
6-8세,70,420,1.75,1.0,0.7551020408163265,0.5918367346938775,5,8,2,,0.0,
6-8세,70,150,1.25,1.25,0.3877551020408163,0.3600000000000001,2,3,2,,1.0,
6-8세,70,150,3.0,1.75,0.3877551020408163,0.3422222222222222,4,8,3,,1.0,
6-8세,150,130,2.25,1.0,0.44,0.5266272189349112,5,5,2,,1.0,
6-8세,90,180,2.5,0.75,0.2839506172839506,0.5,3,5,2,,1.0,
6-8세,150,180,1.5,0.5,0.6800000000000002,1.0,4,4,0,,0.0,
6-8세,150,150,3.25,0.75,0.3600000000000001,0.6800000000000002,3,5,3,,1.0,
6-8세,81,360,3.5,1.0,0.3354671543971955,0.3888888888888889,2,3,3,,1.0,
6-8세,120,120,2.5,1.0,0.5,0.5,2,7,2,,1.0,
6-8세,360,540,2.25,1.5,0.3333333333333333,0.4074074074074074,3,3,3,,1.0,
6-8세,40,120,1.25,1.0,1.0,0.5,4,6,2,,0.0,
6-8세,90,90,2.0,0.75,0.5555555555555556,0.5555555555555556,4,5,2,,0.0,
6-8세,90,120,1.25,0.5,1.0,1.0,1,9,0,,0.0,
6-8세,140,120,2.75,0.5,0.3877551020408163,1.0,3,7,0,,0.0,
6-8세,90,60,1.25,0.25,0.5555555555555556,1.0,4,7,0,,0.0,
6-8세,60,270,1.25,0.75,1.0,0.8024691358024691,7,8,0,,0.0,
6-8세,340,360,2.5,1.0,0.5,0.5555555555555556,3,3,3,,1.0,
6-8세,150,300,2.5,1.0,0.52,0.52,2,4,3,,1.0,
6-8세,120,180,2.75,1.0,0.375,0.5,5,5,3,,1.0,
6-8세,50,180,3.75,0.5,0.6600000000000001,1.0,3,9,0,,0.0,
6-8세,120,120,0.5,0.25,1.0,1.0,7,7,0,,0.0,
6-8세,70,310,1.5,1.75,0.346938775510204,0.413111342351717,4,8,3,,1.0,
6-8세,100,90,3.25,0.75,0.4599999999999999,0.5555555555555556,4,8,2,,1.0,
6-8세,120,120,2.5,0.25,0.5,1.0,4,4,0,,0.0,
6-8세,180,240,2.5,1.0,0.5555555555555556,0.625,2,4,2,,1.0,
6-8세,480,540,4.5,1.5,0.28125,0.3580246913580246,6,6,1,,1.0,
6-8세,240,540,2.0,1.25,0.5,0.4320987654320988,3,4,3,,1.0,
6-8세,190,300,3.0,1.0,0.3518005540166204,0.52,6,8,3,,1.0,
6-8세,0,180,0.0,1.0,0.0,0.3333333333333333,3,8,2,,2.0,
6-8세,180,360,2.0,1.0,0.5555555555555556,0.5,2,8,2,,1.0,
6-8세,120,210,1.25,0.75,0.625,0.7551020408163265,1,8,2,,0.0,
6-8세,90,240,2.5,1.25,0.5555555555555556,0.40625,4,4,3,,1.0,
6-8세,124,185,2.0,1.0,0.5,0.5543608473338203,4,6,2,,1.0,
6-8세,120,150,1.75,1.0,0.5,0.3600000000000001,2,7,2,,1.0,
6-8세,300,540,2.5,0.75,0.52,0.5061728395061729,2,3,3,,1.0,
6-8세,360,420,3.25,0.75,0.3888888888888889,0.510204081632653,2,8,3,,1.0,
6-8세,180,180,2.25,1.0,0.3333333333333333,0.5555555555555556,6,8,2,,1.0,
6-8세,160,260,2.5,0.75,0.6015625,0.6893491124260356,4,6,2,,0.0,
6-8세,0,180,0.0,0.5,0.0,0.5555555555555556,4,3,2,,2.0,
6-8세,190,270,3.0,1.25,0.5013850415512465,0.5061728395061729,5,5,3,,1.0,
6-8세,120,360,2.5,1.0,0.5,0.5555555555555556,3,6,3,,1.0,
6-8세,240,480,3.75,1.5,0.375,0.59375,5,6,3,,1.0,
6-8세,180,300,3.25,1.5,0.2777777777777778,0.28,6,8,3,,1.0,
6-8세,150,270,3.25,1.5,0.28,0.3086419753086419,6,8,3,,1.0,
6-8세,240,660,3.75,1.5,0.375,0.421487603305785,4,8,3,,1.0,
6-8세,240,240,3.5,1.5,0.375,0.375,3,3,3,,1.0,
6-8세,160,220,2.5,1.25,0.6015625,0.6900826446280993,3,4,3,,1.0,
6-8세,30,300,1.25,1.25,1.0,0.3600000000000001,3,8,2,,0.0,
6-8세,240,270,1.0,1.5,0.5,0.3580246913580246,4,4,2,,1.0,
6-8세,1270,130,3.5,1.25,0.8943517887035773,0.3609467455621302,5,6,1,,1.0,
6-8세,120,360,1.25,0.5,1.0,1.0,4,8,0,,0.0,
6-8세,140,300,1.75,0.5,0.7551020408163265,1.0,6,6,0,,0.0,
6-8세,90,0,0.75,0.0,0.5555555555555556,0.0,3,7,2,,0.0,
6-8세,70,150,1.0,0.5,0.7551020408163265,0.6800000000000002,5,8,0,,0.0,
6-8세,60,120,1.0,0.5,1.0,1.0,4,8,0,,0.0,
6-8세,120,180,3.5,1.25,0.375,0.5,6,8,3,,1.0,
6-8세,60,120,1.0,0.5,0.5,1.0,3,6,0,,0.0,
6-8세,210,301,2.0,0.75,0.7551020408163265,0.993377556539111,3,8,0,,0.0,
6-8세,180,540,1.5,1.5,0.3333333333333333,0.3333333333333333,7,8,3,,1.0,
6-8세,80,80,2.0,0.75,0.625,0.625,6,8,2,,0.0,
6-8세,210,180,1.75,0.75,0.3877551020408163,0.5,3,6,2,,1.0,
6-8세,115,240,4.0,1.0,0.3648393194706994,0.5,3,8,3,,1.0,
6-8세,210,570,2.5,1.0,0.7551020408163265,0.9002770083102491,3,3,3,,1.0,
6-8세,150,210,3.5,1.25,0.28,0.4285714285714285,4,5,3,,1.0,
6-8세,180,180,0.25,0.5,1.0,1.0,2,3,0,,0.0,
6-8세,80,100,2.5,1.0,0.59375,0.4599999999999999,4,8,2,,1.0,
6-8세,30,30,0.25,0.25,1.0,1.0,4,4,0,,0.0,
6-8세,180,270,2.0,1.0,0.5555555555555556,0.5555555555555556,4,6,2,,1.0,
6-8세,90,330,2.5,1.0,0.5555555555555556,0.4380165289256198,3,8,2,,1.0,
6-8세,60,120,1.25,0.5,1.0,1.0,5,8,0,,0.0,
6-8세,540,1020,5.0,2.0,0.3086419753086419,0.3356401384083045,2,3,1,,1.0,
6-8세,120,150,2.5,1.5,0.5,0.3600000000000001,4,4,3,,1.0,
6-8세,280,400,3.75,1.5,0.3877551020408163,0.415,5,6,3,,1.0,
6-8세,80,120,2.5,1.0,0.625,0.5,2,2,2,,0.0,
6-8세,0,120,0.0,0.75,0.0,0.625,6,4,2,,2.0,
6-8세,35,30,1.5,0.5,0.7551020408163265,1.0,6,8,0,,0.0,
6-8세,0,240,0.0,1.25,0.0,0.375,5,8,2,,2.0,
6-8세,230,340,2.25,1.25,0.3383742911153119,0.3581314878892733,4,8,3,,1.0,
6-8세,10,0,0.25,0.0,1.0,0.0,6,6,2,,0.0,
6-8세,420,240,1.75,1.0,0.5510204081632654,0.375,8,8,3,,1.0,
6-8세,210,360,3.25,1.0,0.4285714285714285,0.5555555555555556,3,4,3,,1.0,
6-8세,150,360,2.75,1.5,0.3600000000000001,0.3888888888888889,3,6,3,,1.0,
6-8세,70,190,0.75,0.5,0.7551020408163265,0.9002770083102491,6,6,0,,0.0,
6-8세,300,480,2.5,1.0,0.52,0.53125,4,8,3,,1.0,
6-8세,60,60,0.25,0.25,1.0,1.0,3,8,0,,0.0,
6-8세,70,40,2.0,0.5,0.3877551020408163,0.625,6,8,2,,0.0,
6-8세,80,80,2.5,1.0,0.625,0.625,2,3,2,,0.0,
6-8세,40,120,1.75,1.0,0.5,0.625,7,8,2,,0.0,
6-8세,90,160,3.75,1.5,0.3580246913580246,0.6015625,3,4,3,,1.0,
6-8세,110,90,2.25,1.0,0.4049586776859503,0.5555555555555556,6,4,2,,1.0,
6-8세,155,180,3.25,1.25,0.4255983350676379,0.3888888888888889,5,8,3,,1.0,
6-8세,120,180,1.25,0.5,0.5,0.5555555555555556,3,8,2,,0.0,
6-8세,30,64,1.25,1.0,1.0,0.8828125,8,9,0,,0.0,
6-8세,20,150,1.25,0.75,1.0,0.52,4,8,2,,0.0,
6-8세,150,180,1.75,0.5,0.6800000000000002,1.0,5,6,0,,0.0,
6-8세,110,120,2.75,0.5,0.4049586776859503,0.5,6,6,2,,0.0,
6-8세,240,420,2.25,1.0,0.5,0.5918367346938775,3,8,3,,1.0,
6-8세,130,420,3.75,1.0,0.4319526627218935,0.510204081632653,3,8,3,,1.0,
